,0,1,Author,Book,Date,Genre,Publisher,Year
4031,,,James Patterson,"I, Alex Cross",December 6,fiction,,2009
4032,,,James Patterson,"I, Alex Cross",December 13,fiction,,2009
4033,,,Sue Grafton,"""U"" Is for Undertow",December 20,fiction,,2009
4034,,,Dan Brown,The Lost Symbol,December 27,fiction,,2009
4035,,,Dan Brown,The Lost Symbol,January 3,fiction,,2010
4036,,,Dan Brown,The Lost Symbol,January 10,fiction,,2010
4037,,,Dan Brown,The Lost Symbol,January 17,fiction,,2010
4038,,,Kathryn Stockett,The Help,January 24,fiction,,2010
4039,,,Kathryn Stockett,The Help,January 31,fiction,,2010
4040,,,Kathryn Stockett,The Help,February 7,fiction,,2010
4041,,,Kathryn Stockett,The Help,February 14,fiction,,2010
4042,,,James Patterson,Worst Case,February 21,fiction,,2010
4043,,,James Patterson,Worst Case,February 28,fiction,,2010
4044,,,Kathryn Stockett,The Help,March 7,fiction,,2010
4045,,,J. D. Robb,Fantasy in Death,March 14,fiction,,2010
4046,,,Jodi Picoult,House Rules,March 21,fiction,,2010
4047,,,Jodi Picoult,House Rules,March 28,fiction,,2010
4048,,,Kathryn Stockett,The Help,April 4,fiction,,2010
4049,,,Harlan Coben,Caught,April 11,fiction,,2010
4050,,,Patricia Briggs,Silver Borne,April 18,fiction,,2010
4051,,,Jim Butcher,Changes,April 25,fiction,,2010
4052,,,Mary Higgins Clark,The Shadow of Your Smile,May 2,fiction,,2010
4053,,,David Baldacci,Deliver us from Evil,May 9,fiction,,2010
4054,,,James Patterson and Maxine Paetro,The 9th Judgment,May 16,fiction,,2010
4055,,,Charlaine Harris,Dead in the Family,May 23,fiction,,2010
4056,,,Charlaine Harris,Dead in the Family,May 30,fiction,,2010
4057,,,Lee Child,61 Hours,June 6,fiction,,2010
4058,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,June 13,fiction,,2010
4059,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,June 20,fiction,,2010
4060,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,June 27,fiction,,2010
4061,,,Glenn Beck,The Overton Window,July 4,fiction,,2010
4062,,,Janet Evanovich,Sizzling Sixteen,July 11,fiction,,2010
4063,,,James Patterson,Private,July 18,fiction,,2010
4064,,,Nora Roberts,The Search,July 25,fiction,,2010
4065,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,August 1,fiction,,2010
4066,,,Daniel Silva,The Rembrandt Affair,August 8,fiction,,2010
4067,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,August 15,fiction,,2010
4068,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,August 22,fiction,,2010
4069,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,August 29,fiction,,2010
4070,,,James Patterson and Liza Marklund,The Postcard Killers,September 5,fiction,,2010
4071,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,September 12,fiction,,2010
4072,,,Jonathan Franzen,Freedom,September 19,fiction,,2010
4073,,,Jonathan Franzen,Freedom,September 26,fiction,,2010
4074,,,Nicholas Sparks,Safe Haven,October 3,fiction,,2010
4075,,,Jonathan Franzen,Freedom,October 10,fiction,,2010
4076,,,Ken Follett,Fall of Giants,October 17,fiction,,2010
4077,,,Michael Connelly,The Reversal,October 24,fiction,,2010
4078,,,Vince Flynn,American Assassin,October 31,fiction,,2010
4079,,,Lee Child,Worth Dying For,November 7,fiction,,2010
4080,,,John Grisham,The Confession,November 14,fiction,,2010
4081,,,Robert Jordan and Brandon Sanderson,Towers of Midnight,November 21,fiction,,2010
4082,,,David Baldacci,Hell's Corner,November 28,fiction,,2010
4083,,,James Patterson,Cross Fire,December 5,fiction,,2010
4084,,,James Patterson,Cross Fire,December 12,fiction,,2010
4085,,,Patricia Cornwell,Port Mortuary,December 19,fiction,,2010
4086,,,Tom Clancy and Grant Blackwood,Dead or Alive,December 26,fiction,,2010
4087,,,Tom Clancy and Grant Blackwood,Dead or Alive,January 2,fiction,,2011
4088,,,Tom Clancy and Grant Blackwood,Dead or Alive,January 9,fiction,,2011
4089,,,Dean Koontz,What the Night Knows,January 16,fiction,,2011
4090,,,Stieg Larsson,The Girl Who Kicked the Hornets' Nest,January 23,fiction,,2011
4091,,,Brad Meltzer,The Inner Circle,January 30,fiction,,2011
4092,,,Karen Marie Moning,Shadowfever,February 6,fiction,,2011
4093,,,James Patterson,Tick Tock,February 13,fiction,,2011
4094,,,James Patterson,Tick Tock,February 20,fiction,,2011
4095,,,James Patterson,Tick Tock,February 27,fiction,,2011
4096,,,Lisa Gardner,Alone,March 6,fiction,,2011
4097,,,J. D. Robb,Treachery in Death,March 13,fiction,,2011
4098,,,Patrick Rothfuss,The Wise Man's Fear,March 20,fiction,,2011
4099,,,Sara Gruen,Water for Elephants,March 27,fiction,,2011
4100,,,Sara Gruen,Water for Elephants,April 3,fiction,,2011
4101,,,Harlan Coben,Live Wire,April 10,fiction,,2011
4102,,,Jean M. Auel,The Land of Painted Caves,April 17,fiction,,2011
4103,,,Michael Connelly,The Fifth Witness,April 24,fiction,,2011
4104,,,Sara Gruen,Water for Elephants,May 1,fiction,,2011
4105,,,Sara Gruen,Water for Elephants,May 8,fiction,,2011
4106,,,Sara Gruen,Water for Elephants,May 15,fiction,,2011
4107,,,Charlaine Harris,Dead Reckoning,May 22,fiction,,2011
4108,,,Sara Gruen,Water for Elephants,May 29,fiction,,2011
4109,,,Sara Gruen,Water for Elephants,June 5,fiction,,2011
4110,,,Sara Gruen,Water for Elephants,June 12,fiction,,2011
4111,,,Kathryn Stockett,The Help,June 19,fiction,,2011
4112,,,Kathryn Stockett,The Help,June 26,fiction,,2011
4113,,,Kathryn Stockett,The Help,July 3,fiction,,2011
4114,,,Janet Evanovich,Smokin' Seventeen,July 10,fiction,,2011
4115,,,James Patterson and Michael Ledwidge,Now You See Her,July 17,fiction,,2011
4116,,,Kathryn Stockett,The Help,July 24,fiction,,2011
4117,,,George R. R. Martin,A Dance with Dragons,July 31,fiction,,2011
4118,,,Kathryn Stockett,The Help,August 7,fiction,,2011
4119,,,Kathryn Stockett,The Help,August 14,fiction,,2011
4120,,,Kathryn Stockett,The Help,August 21,fiction,,2011
4121,,,Kathryn Stockett,The Help,August 28,fiction,,2011
4122,,,Kathryn Stockett,The Help,September 4,fiction,,2011
4123,,,Kathryn Stockett,The Help,September 11,fiction,,2011
4124,,,Kathryn Stockett,The Help,September 18,fiction,,2011
4125,,,Kathryn Stockett,The Help,September 25,fiction,,2011
4126,,,Kathryn Stockett,The Help,October 2,fiction,,2011
4127,,,Kathryn Stockett,The Help,October 9,fiction,,2011
4128,,,Lee Child,The Affair,October 16,fiction,,2011
4129,,,Kathryn Stockett,The Help,October 23,fiction,,2011
4130,,,Nicholas Sparks,The Best of Me,October 30,fiction,,2011
4131,,,Nicholas Sparks,The Best of Me,November 6,fiction,,2011
4132,,,John Grisham,The Litigators,November 13,fiction,,2011
4133,,,David Baldacci,Zero Day,November 20,fiction,,2011
4134,,,Stephen King,11/22/63,November 27,fiction,,2011
4135,,,James Patterson,Kill Alex Cross,December 4,fiction,,2011
4136,,,Janet Evanovich,Explosive Eighteen,December 11,fiction,,2011
4137,,,Michael Connelly,The Drop,December 18,fiction,,2011
4138,,,Patricia Cornwell,Red Mist,December 25,fiction,,2011
4139,,,Stephen King,11/22/63,January 1,fiction,,2012
4140,,,Stephen King,11/22/63,January 8,fiction,,2012
4141,,,Dean Koontz,77 Shadow Street,January 15,fiction,,2012
4142,,,James Patterson and Maxine Paetro,Private: #1 Suspect,January 22,fiction,,2012
4143,,,Elizabeth George,Believing the Lie,January 29,fiction,,2012
4144,,,James Patterson and Maxine Paetro,Private: #1 Suspect,February 5,fiction,,2012
4145,,,Robert Crais,Taken,February 12,fiction,,2012
4146,,,Kristin Hannah,Home Front,February 19,fiction,,2012
4147,,,Vince Flynn,Kill Shot,February 26,fiction,,2012
4148,,,James Patterson,Private Games,March 4,fiction,,2012
4149,,,J. D. Robb,Celebrity in Death,March 11,fiction,,2012
4150,,,E.L. James,Fifty Shades of Grey,March 18,fiction,,2012
4151,,,E.L. James,Fifty Shades of Grey,March 25,fiction,,2012
4152,,,E.L. James,Fifty Shades of Grey,April 1,fiction,,2012
4153,,,E.L. James,Fifty Shades of Grey,April 8,fiction,,2012
4154,,,E.L. James,Fifty Shades of Grey,April 15,fiction,,2012
4155,,,E.L. James,Fifty Shades of Grey,April 22,fiction,,2012
4156,,,E.L. James,Fifty Shades of Grey,April 29,fiction,,2012
4157,,,E.L. James,Fifty Shades of Grey,May 6,fiction,,2012
4158,,,E.L. James,Fifty Shades of Grey,May 13,fiction,,2012
4159,,,E.L. James,Fifty Shades of Grey,May 20,fiction,,2012
4160,,,E.L. James,Fifty Shades of Grey,May 27,fiction,,2012
4161,,,E.L. James,Fifty Shades of Grey,June 3,fiction,,2012
4162,,,E.L. James,Fifty Shades of Grey,June 10,fiction,,2012
4163,,,E.L. James,Fifty Shades of Grey,June 17,fiction,,2012
4164,,,E.L. James,Fifty Shades of Grey,June 24,fiction,,2012
4165,,,E.L. James,Fifty Shades of Grey,July 1,fiction,,2012
4166,,,E.L. James,Fifty Shades of Grey,July 8,fiction,,2012
4167,,,E.L. James,Fifty Shades of Grey,July 15,fiction,,2012
4168,,,E.L. James,Fifty Shades of Grey,July 22,fiction,,2012
4169,,,E.L. James,Fifty Shades of Grey,July 29,fiction,,2012
4170,,,E.L. James,Fifty Shades of Grey,August 5,fiction,,2012
4171,,,E.L. James,Fifty Shades of Grey,August 12,fiction,,2012
4172,,,E.L. James,Fifty Shades of Grey,August 19,fiction,,2012
4173,,,E.L. James,Fifty Shades of Grey,August 26,fiction,,2012
4174,,,E.L. James,Fifty Shades of Grey,September 2,fiction,,2012
4175,,,E.L. James,Fifty Shades of Grey,September 9,fiction,,2012
4176,,,E.L. James,Fifty Shades of Grey,September 16,fiction,,2012
4177,,,E.L. James,Fifty Shades of Grey,September 23,fiction,,2012
4178,,,Lee Child,A Wanted Man,September 30,fiction,,2012
4179,,,Ken Follett,Winter of the World,October 7,fiction,,2012
4180,,,J.K. Rowling,The Casual Vacancy,October 14,fiction,,2012
4181,,,Sylvia Day,Reflected in You,October 21,fiction,,2012
4182,,,Sylvia Day,Reflected in You,October 28,fiction,,2012
4183,,,Patricia Cornwell,The Bone Bed,November 4,fiction,,2012
4184,,,John Grisham,The Racketeer,November 11,fiction,,2012
4185,,,John Grisham,The Racketeer,November 18,fiction,,2012
4186,,,Nora Roberts,The Perfect Hope,November 25,fiction,,2012
4187,,,Vince Flynn,The Last Man,December 2,fiction,,2012
4188,,,Janet Evanovich,Notorious Nineteen,December 9,fiction,,2012
4189,,,Michael Connelly,The Black Box,December 16,fiction,,2012
4190,,,Tom Clancy,Threat Vector,December 23,fiction,,2012
4191,,,Gillian Flynn,Gone Girl,December 30,fiction,,2012
4192,,,John Grisham,The Racketeer,January 6,fiction,,2013
4193,,,Gillian Flynn,Gone Girl,January 13,fiction,,2013
4194,,,Gillian Flynn,Gone Girl,January 20,fiction,,2013
4195,,,Robert Jordan and Brandon Sanderson,A Memory of Light,January 27,fiction,,2013
4196,,,Robert Jordan and Brandon Sanderson,A Memory of Light,February 3,fiction,,2013
4197,,,James Patterson and Mark Sullivan,Private Berlin,February 10,fiction,,2013
4198,,,Danielle Steel,Until the End of Time,February 17,fiction,,2013
4199,,,Danielle Steel,Until the End of Time,February 24,fiction,,2013
4200,,,Maeve Binchy,A Week in Winter,March 3,fiction,,2013
4201,,,James Patterson,"Alex Cross, Run",March 10,fiction,,2013
4202,,,J.D. Robb,Calculated in Death,March 17,fiction,,2013
4203,,,S.C. Stephens,Reckless,March 24,fiction,,2013
4204,,,James Patterson,"Alex Cross, Run",March 31,fiction,,2013
4205,,,Harlan Coben,Six Years,April 7,fiction,,2013
4206,,,J.R. Ward,Lover At Last,April 14,fiction,,2013
4207,,,Jamie McGuire,Walking Disaster,April 21,fiction,,2013
4208,,,Rachel Van Dyken,The Bet,April 28,fiction,,2013
4209,,,Nora Roberts,Whiskey Beach,May 5,fiction,,2013
4210,,,David Baldacci,The Hit,May 12,fiction,,2013
4211,,,James Patterson and Maxine Paetro,12th of Never,May 19,fiction,,2013
4212,,,Charlaine Harris,Dead Ever After,May 26,fiction,,2013
4213,,,Dan Brown,Inferno,June 2,fiction,,2013
4214,,,Dan Brown,Inferno,June 9,fiction,,2013
4215,,,Dan Brown,Inferno,June 16,fiction,,2013
4216,,,Sylvia Day,Entwined With You,June 23,fiction,,2013
4217,,,Dan Brown,Inferno,June 30,fiction,,2013
4218,,,Dan Brown,Inferno,July 7,fiction,,2013
4219,,,James Patterson and Howard Roughan,Second Honeymoon,July 14,fiction,,2013
4220,,,Dan Brown,Inferno,July 21,fiction,,2013
4221,,,Brad Thor,Hidden Order,July 28,fiction,,2013
4222,,,Robert Galbraith (pseudonym for J.K. Rowling),The Cuckoo's Calling,August 4,fiction,,2013
4223,,,Robert Galbraith (pseudonym for J.K. Rowling),The Cuckoo's Calling,August 11,fiction,,2013
4224,,,Robert Galbraith (pseudonym for J.K. Rowling),The Cuckoo's Calling,August 18,fiction,,2013
4225,,,Maya Banks,Burn,August 25,fiction,,2013
4226,,,Robert Galbraith,The Cuckoo's Calling,September 1,fiction,,2013
4227,,,Robert Galbraith,The Cuckoo's Calling,September 8,fiction,,2013
4228,,,Louise Penny,How the Light Gets In,September 15,fiction,,2013
4229,,,Lee Child,Never Go Back,September 22,fiction,,2013
4230,,,Sue Grafton,W is for Wasted,September 29,fiction,,2013
4231,,,Nicholas Sparks,The Longest Ride,October 6,fiction,,2013
4232,,,Stephen King,Doctor Sleep,October 13,fiction,,2013
4233,,,James Patterson and Michael Ledwidge,Gone,October 20,fiction,,2013
4234,,,John Sandford,Storm Front,October 27,fiction,,2013
4235,,,Elizabeth George,Just One Evil Act,November 3,fiction,,2013
4236,,,John Grisham,Sycamore Row,November 10,fiction,,2013
4237,,,Nora Roberts,Dark Witch,November 17,fiction,,2013
4238,,,John Grisham,Sycamore Row,November 24,fiction,,2013
4239,,,John Grisham,Sycamore Row,December 1,fiction,,2013
4240,,,Janet Evanovich,Takedown Twenty,December 8,fiction,,2013
4241,,,James Patterson,Cross My Heart,December 15,fiction,,2013
4242,,,Michael Connelly,The Gods of Guilt,December 22,fiction,,2013
4243,,,John Grisham,Sycamore Row,December 29,fiction,,2013
4244,,,John Grisham,Sycamore Row,January 5,fiction,,2014
4245,,,John Grisham,Sycamore Row,January 12,fiction,,2014
4246,,,John Grisham,Sycamore Row,January 19,fiction,,2014
4247,,,Sue Monk Kidd,The Invention of Wings,January 26,fiction,,2014
4248,,,Donna Tartt,The Goldfinch,February 2,fiction,,2014
4249,,,Donna Tartt,The Goldfinch,February 9,fiction,,2014
4250,,,Donna Tartt,The Goldfinch,February 16,fiction,,2014
4251,,,Donna Tartt,The Goldfinch,February 23,fiction,,2014
4252,,,James Patterson and Mark Sullivan,Private L.A.,March 2,fiction,,2014
4253,,,Nora Roberts,Concealed in Death,March 9,fiction,,2014
4254,,,Robyn Carr,The Chance,March 16,fiction,,2014
4255,,,Brandon Sanderson,Words of Radiance,March 23,fiction,,2014
4256,,,Patricia Briggs,Night Broken,March 30,fiction,,2014
4257,,,Harlan Coben,Missing You,April 6,fiction,,2014
4258,,,Nora Roberts,Shadow Spell,April 13,fiction,,2014
4259,,,J. R. Ward,The King,April 20,fiction,,2014
4260,,,Stuart Woods,Carnal Curiosity,April 27,fiction,,2014
4261,,,Nora Roberts,The Collector,May 4,fiction,,2014
4262,,,David Baldacci,The Target,May 11,fiction,,2014
4263,,,David Baldacci,The Target,May 18,fiction,,2014
4264,,,James Patterson,Unlucky 13,May 25,fiction,,2014
4265,,,James Patterson,Unlucky 13,June 1,fiction,,2014
4266,,,Emily Giffin,The One and Only,June 8,fiction,,2014
4267,,,Jim Butcher,Skin Game,June 15,fiction,,2014
4268,,,Stephen King,Mr. Mercedes,June 22,fiction,,2014
4269,,,Diana Gabaldon,Written in My Own Heart's Blood,June 29,fiction,,2014
4270,,,Janet Evanovich,Top Secret Twenty-One,July 6,fiction,,2014
4271,,,James Patterson,Invisible,July 13,fiction,,2014
4272,,,James Patterson,Invisible,July 20,fiction,,2014
4273,,,Brad Thor,Act of War,July 27,fiction,,2014
4274,,,Deborah Harkness,The Book of Life,August 3,fiction,,2014
4275,,,E. L. James,Fifty Shades of Grey,August 10,fiction,,2014
4276,,,Liane Moriarty,Big Little Lies,August 17,fiction,,2014
4277,,,Diana Gabaldon,Outlander,August 24,fiction,,2014
4278,,,Diana Gabaldon,Outlander,August 31,fiction,,2014
4279,,,Diana Gabaldon,Outlander,September 7,fiction,,2014
4280,,,Louise Penny,The Long Way Home,September 14,fiction,,2014
4281,,,Lee Child,Personal,September 21,fiction,,2014
4282,,,J. D. Robb,Festive in Death,September 28,fiction,,2014
4283,,,Ken Follett,Edge of Eternity,October 5,fiction,,2014
4284,,,Gillian Flynn,Gone Girl,October 12,fiction,,2014
4285,,,Gillian Flynn,Gone Girl,October 19,fiction,,2014
4286,,,Gillian Flynn,Gone Girl,October 26,fiction,,2014
4287,,,Gillian Flynn,Gone Girl,November 2,fiction,,2014
4288,,,John Grisham,Gray Mountain,November 9,fiction,,2014
4289,,,Nora Roberts,Blood Magick,November 16,fiction,,2014
4290,,,Michael Connelly,The Burning Room,November 23,fiction,,2014
4291,,,Stephen King,Revival,November 30,fiction,,2014
4292,,,Sylvia Day,Captivated by You,December 7,fiction,,2014
4293,,,James Patterson,Hope to Die,December 14,fiction,,2014
4294,,,John Grisham,Gray Mountain,December 21,fiction,,2014
4295,,,Anthony Doerr,All the Light We Cannot See,December 28,fiction,,2014
4296,,,John Grisham,Gray Mountain,January 4,fiction,,2015
4297,,,Gillian Flynn,Gone Girl,January 11,fiction,,2015
4298,,,Anthony Doerr,All the Light We Cannot See,January 18,fiction,,2015
4299,,,Anthony Doerr,All the Light We Cannot See,January 25,fiction,,2015
4300,,,Paula Hawkins,The Girl on the Train,February 1,fiction,,2015
4301,,,Paula Hawkins,The Girl on the Train,February 8,fiction,,2015
4302,,,Paula Hawkins,The Girl on the Train,February 15,fiction,,2015
4303,,,Paula Hawkins,The Girl on the Train,February 22,fiction,,2015
4304,,,Paula Hawkins,The Girl on the Train,March 1,fiction,,2015
4305,,,Paula Hawkins,The Girl on the Train,March 8,fiction,,2015
4306,,,Paula Hawkins,The Girl on the Train,March 15,fiction,,2015
4307,,,Paula Hawkins,The Girl on the Train,March 22,fiction,,2015
4308,,,Paula Hawkins,The Girl on the Train,March 29,fiction,,2015
4309,,,Paula Hawkins,The Girl on the Train,April 5,fiction,,2015
4310,,,Paula Hawkins,The Girl on the Train,April 12,fiction,,2015
4311,,,Paula Hawkins,The Girl on the Train,April 19,fiction,,2015
4312,,,Paula Hawkins,The Girl on the Train,April 26,fiction,,2015
4313,,,Nora Roberts,The Liar,May 3,fiction,,2015
4314,,,David Baldacci,Memory Man,May 10,fiction,,2015
4315,,,John Sandford,Gathering Prey,May 17,fiction,,2015
4316,,,James Patterson,14th Deadly Sin,May 24,fiction,,2015
4317,,,Paula Hawkins,The Girl on the Train,May 31,fiction,,2015
4318,,,Paula Hawkins,The Girl on the Train,June 7,fiction,,2015
4319,,,Nelson DeMille,Radiant Angel,June 14,fiction,,2015
4320,,,Stephen King,Finders Keepers,June 21,fiction,,2015
4321,,,Paula Hawkins,The Girl on the Train,June 28,fiction,,2015
4322,,,E. L. James,Grey,July 5,fiction,,2015
4323,,,E. L. James,Grey,July 12,fiction,,2015
4324,,,E. L. James,Grey,July 19,fiction,,2015
4325,,,E. L. James,Grey,July 26,fiction,,2015
4326,,,Harper Lee,Go Set a Watchman,August 2,fiction,,2015
4327,,,Harper Lee,Go Set a Watchman,August 9,fiction,,2015
4328,,,Harper Lee,Go Set a Watchman,August 16,fiction,,2015
4329,,,James Patterson and Michael Ledwidge,Alert,August 23,fiction,,2015
4330,,,Harper Lee,Go Set a Watchman,August 30,fiction,,2015
4331,,,Sandra Brown,Friction,September 6,fiction,,2015
4332,,,Sue Grafton,X,September 13,fiction,,2015
4333,,,David Lagercrantz,The Girl in the Spider's Web,September 20,fiction,,2015
4334,,,Lee Child,Make Me,September 27,fiction,,2015
4335,,,Andy Weir,The Martian,October 4,fiction,,2015
4336,,,Andy Weir,The Martian,October 11,fiction,,2015
4337,,,Andy Weir,The Martian,October 18,fiction,,2015
4338,,,Vince Flynn and Kyle Mills,The Survivor,October 25,fiction,,2015
4339,,,Nicholas Sparks,See Me,November 1,fiction,,2015
4340,,,John Grisham,Rogue Lawyer,November 8,fiction,,2015
4341,,,John Grisham,Rogue Lawyer,November 15,fiction,,2015
4342,,,Michael Connelly,The Crossing,November 22,fiction,,2015
4343,,,John Grisham,Rogue Lawyer,November 29,fiction,,2015
4344,,,Janet Evanovich,Tricky Twenty-Two,December 6,fiction,,2015
4345,,,James Patterson,Cross Justice,December 13,fiction,,2015
